"TIME","GEO","NRG_BAL","SIEC","UNIT","Value","Flag and Footnotes"
"2012","Euro area (19 countries)","Inland consumption - calculated","Solar thermal","Terajoule","130 969.031",""
"2012","Euro area (19 countries)","Inland consumption - calculated","Primary solid biofuels","Terajoule","2 437 238.943",""
"2012","Euro area (19 countries)","Inland consumption - calculated","Biogases","Terajoule","398 520.518",""
"2012","Euro area (19 countries)","Inland consumption - calculated","Renewable municipal waste","Terajoule","278 463.471",""
"2012","Belgium","Inland consumption - calculated","Geothermal","Terajoule","60.000",""
"2012","Belgium","Inland consumption - calculated","Solar thermal","Terajoule","617.000",""
"2012","Belgium","Inland consumption - calculated","Primary solid biofuels","Terajoule","83 430.000",""
"2012","Belgium","Inland consumption - calculated","Biogases","Terajoule","6 680.000",""
"2012","Belgium","Inland consumption - calculated","Renewable municipal waste","Terajoule","13 947.000",""
"2012","Bulgaria","Inland consumption - calculated","Geothermal","Terajoule","1 400.000",""
"2012","Bulgaria","Inland consumption - calculated","Solar thermal","Terajoule","645.000",""
"2012","Bulgaria","Inland consumption - calculated","Primary solid biofuels","Terajoule","42 668.000",""
"2012","Bulgaria","Inland consumption - calculated","Biogases","Terajoule","5.000",""
"2012","Bulgaria","Inland consumption - calculated","Renewable municipal waste","Terajoule","871.000",""
"2012","Czechia","Inland consumption - calculated","Geothermal","Terajoule",":",""
"2012","Czechia","Inland consumption - calculated","Solar thermal","Terajoule","561.000",""
"2012","Czechia","Inland consumption - calculated","Primary solid biofuels","Terajoule","106 219.000",""
"2012","Czechia","Inland consumption - calculated","Biogases","Terajoule","15 698.000",""
"2012","Czechia","Inland consumption - calculated","Renewable municipal waste","Terajoule","3 504.000",""
"2012","Denmark","Inland consumption - calculated","Geothermal","Terajoule","288.000",""
"2012","Denmark","Inland consumption - calculated","Solar thermal","Terajoule","880.000",""
"2012","Denmark","Inland consumption - calculated","Primary solid biofuels","Terajoule","101 415.000",""
"2012","Denmark","Inland consumption - calculated","Biogases","Terajoule","4 399.000",""
"2012","Denmark","Inland consumption - calculated","Renewable municipal waste","Terajoule","20 540.000",""
"2012","Germany (until 1990 former territory of the FRG)","Inland consumption - calculated","Geothermal","Terajoule","3 767.000",""
"2012","Germany (until 1990 former territory of the FRG)","Inland consumption - calculated","Solar thermal","Terajoule","24 120.000",""
"2012","Germany (until 1990 former territory of the FRG)","Inland consumption - calculated","Primary solid biofuels","Terajoule","457 658.000",""
"2012","Germany (until 1990 former territory of the FRG)","Inland consumption - calculated","Biogases","Terajoule","268 856.000",""
"2012","Germany (until 1990 former territory of the FRG)","Inland consumption - calculated","Renewable municipal waste","Terajoule","108 673.000",""
"2012","Estonia","Inland consumption - calculated","Geothermal","Terajoule",":",""
"2012","Estonia","Inland consumption - calculated","Solar thermal","Terajoule",":",""
"2012","Estonia","Inland consumption - calculated","Primary solid biofuels","Terajoule","34 072.000",""
"2012","Estonia","Inland consumption - calculated","Biogases","Terajoule","122.000",""
"2012","Estonia","Inland consumption - calculated","Renewable municipal waste","Terajoule",":",""
"2012","Ireland","Inland consumption - calculated","Geothermal","Terajoule",":",""
"2012","Ireland","Inland consumption - calculated","Solar thermal","Terajoule","392.312",""
"2012","Ireland","Inland consumption - calculated","Primary solid biofuels","Terajoule","8 151.032",""
"2012","Ireland","Inland consumption - calculated","Biogases","Terajoule","2 340.994",""
"2012","Ireland","Inland consumption - calculated","Renewable municipal waste","Terajoule","1 857.736",""
"2012","Greece","Inland consumption - calculated","Geothermal","Terajoule","547.000",""
"2012","Greece","Inland consumption - calculated","Solar thermal","Terajoule","7 720.000",""
"2012","Greece","Inland consumption - calculated","Primary solid biofuels","Terajoule","47 556.000",""
"2012","Greece","Inland consumption - calculated","Biogases","Terajoule","3 710.000",""
"2012","Greece","Inland consumption - calculated","Renewable municipal waste","Terajoule",":",""
"2012","Spain","Inland consumption - calculated","Geothermal","Terajoule","738.000",""
"2012","Spain","Inland consumption - calculated","Solar thermal","Terajoule","71 327.148",""
"2012","Spain","Inland consumption - calculated","Primary solid biofuels","Terajoule","213 321.000",""
"2012","Spain","Inland consumption - calculated","Biogases","Terajoule","12 179.000",""
"2012","Spain","Inland consumption - calculated","Renewable municipal waste","Terajoule","7 355.000",""
"2012","France","Inland consumption - calculated","Geothermal","Terajoule","10 126.311",""
"2012","France","Inland consumption - calculated","Solar thermal","Terajoule","5 646.779",""
"2012","France","Inland consumption - calculated","Primary solid biofuels","Terajoule","408 008.804",""
"2012","France","Inland consumption - calculated","Biogases","Terajoule","21 796.183",""
"2012","France","Inland consumption - calculated","Renewable municipal waste","Terajoule","54 042.342",""
"2012","Croatia","Inland consumption - calculated","Geothermal","Terajoule","291.000",""
"2012","Croatia","Inland consumption - calculated","Solar thermal","Terajoule","299.000",""
"2012","Croatia","Inland consumption - calculated","Primary solid biofuels","Terajoule","52 010.000",""
"2012","Croatia","Inland consumption - calculated","Biogases","Terajoule","479.000",""
"2012","Croatia","Inland consumption - calculated","Renewable municipal waste","Terajoule",":",""
"2012","Italy","Inland consumption - calculated","Geothermal","Terajoule","207 551.000",""
"2012","Italy","Inland consumption - calculated","Solar thermal","Terajoule","6 504.000",""
"2012","Italy","Inland consumption - calculated","Primary solid biofuels","Terajoule","351 602.000",""
"2012","Italy","Inland consumption - calculated","Biogases","Terajoule","49 352.000",""
"2012","Italy","Inland consumption - calculated","Renewable municipal waste","Terajoule","33 780.000",""
"2012","Cyprus","Inland consumption - calculated","Geothermal","Terajoule","62.000",""
"2012","Cyprus","Inland consumption - calculated","Solar thermal","Terajoule","2 700.000",""
"2012","Cyprus","Inland consumption - calculated","Primary solid biofuels","Terajoule","270.000",""
"2012","Cyprus","Inland consumption - calculated","Biogases","Terajoule","476.000",""
"2012","Cyprus","Inland consumption - calculated","Renewable municipal waste","Terajoule","88.000",""
"2012","Latvia","Inland consumption - calculated","Geothermal","Terajoule",":",""
"2012","Latvia","Inland consumption - calculated","Solar thermal","Terajoule",":",""
"2012","Latvia","Inland consumption - calculated","Primary solid biofuels","Terajoule","52 541.000",""
"2012","Latvia","Inland consumption - calculated","Biogases","Terajoule","2 175.000",""
"2012","Latvia","Inland consumption - calculated","Renewable municipal waste","Terajoule",":",""
"2012","Lithuania","Inland consumption - calculated","Geothermal","Terajoule","158.000",""
"2012","Lithuania","Inland consumption - calculated","Solar thermal","Terajoule",":",""
"2012","Lithuania","Inland consumption - calculated","Primary solid biofuels","Terajoule","41 973.000",""
"2012","Lithuania","Inland consumption - calculated","Biogases","Terajoule","484.000",""
"2012","Lithuania","Inland consumption - calculated","Renewable municipal waste","Terajoule",":",""
"2012","Luxembourg","Inland consumption - calculated","Geothermal","Terajoule",":",""
"2012","Luxembourg","Inland consumption - calculated","Solar thermal","Terajoule","57.124",""
"2012","Luxembourg","Inland consumption - calculated","Primary solid biofuels","Terajoule","1 806.882",""
"2012","Luxembourg","Inland consumption - calculated","Biogases","Terajoule","657.791",""
"2012","Luxembourg","Inland consumption - calculated","Renewable municipal waste","Terajoule","454.687",""
"2012","Hungary","Inland consumption - calculated","Geothermal","Terajoule","4 490.000",""
"2012","Hungary","Inland consumption - calculated","Solar thermal","Terajoule","357.000",""
"2012","Hungary","Inland consumption - calculated","Primary solid biofuels","Terajoule","104 595.000",""
"2012","Hungary","Inland consumption - calculated","Biogases","Terajoule","2 218.000",""
"2012","Hungary","Inland consumption - calculated","Renewable municipal waste","Terajoule","1 921.000",""
"2012","Malta","Inland consumption - calculated","Geothermal","Terajoule",":",""
"2012","Malta","Inland consumption - calculated","Solar thermal","Terajoule","173.560",""
"2012","Malta","Inland consumption - calculated","Primary solid biofuels","Terajoule","40.000",""
"2012","Malta","Inland consumption - calculated","Biogases","Terajoule","93.000",""
"2012","Malta","Inland consumption - calculated","Renewable municipal waste","Terajoule",":",""
"2012","Netherlands","Inland consumption - calculated","Geothermal","Terajoule","495.000",""
"2012","Netherlands","Inland consumption - calculated","Solar thermal","Terajoule","1 070.000",""
"2012","Netherlands","Inland consumption - calculated","Primary solid biofuels","Terajoule","61 670.000",""
"2012","Netherlands","Inland consumption - calculated","Biogases","Terajoule","12 165.000",""
"2012","Netherlands","Inland consumption - calculated","Renewable municipal waste","Terajoule","39 794.000",""
"2012","Austria","Inland consumption - calculated","Geothermal","Terajoule","1 525.948",""
"2012","Austria","Inland consumption - calculated","Solar thermal","Terajoule","7 141.108",""
"2012","Austria","Inland consumption - calculated","Primary solid biofuels","Terajoule","187 696.225",""
"2012","Austria","Inland consumption - calculated","Biogases","Terajoule","8 434.550",""
"2012","Austria","Inland consumption - calculated","Renewable municipal waste","Terajoule","6 015.706",""
"2012","Poland","Inland consumption - calculated","Geothermal","Terajoule","661.000",""
"2012","Poland","Inland consumption - calculated","Solar thermal","Terajoule","620.000",""
"2012","Poland","Inland consumption - calculated","Primary solid biofuels","Terajoule","292 562.000",""
"2012","Poland","Inland consumption - calculated","Biogases","Terajoule","7 033.000",""
"2012","Poland","Inland consumption - calculated","Renewable municipal waste","Terajoule","1 360.000",""
"2012","Portugal","Inland consumption - calculated","Geothermal","Terajoule","5 652.000",""
"2012","Portugal","Inland consumption - calculated","Solar thermal","Terajoule","2 820.000",""
"2012","Portugal","Inland consumption - calculated","Primary solid biofuels","Terajoule","95 990.000",""
"2012","Portugal","Inland consumption - calculated","Biogases","Terajoule","2 383.000",""
"2012","Portugal","Inland consumption - calculated","Renewable municipal waste","Terajoule","3 599.000",""
"2012","Romania","Inland consumption - calculated","Geothermal","Terajoule","974.000",""
"2012","Romania","Inland consumption - calculated","Solar thermal","Terajoule","4.000",""
"2012","Romania","Inland consumption - calculated","Primary solid biofuels","Terajoule","153 009.000",""
"2012","Romania","Inland consumption - calculated","Biogases","Terajoule","1 143.000",""
"2012","Romania","Inland consumption - calculated","Renewable municipal waste","Terajoule","1.000",""
"2012","Slovenia","Inland consumption - calculated","Geothermal","Terajoule","1 321.000",""
"2012","Slovenia","Inland consumption - calculated","Solar thermal","Terajoule","409.000",""
"2012","Slovenia","Inland consumption - calculated","Primary solid biofuels","Terajoule","24 642.000",""
